Estimator,MSE,seconds,dataset.kwargs.dataset
DR,9.182322442914513e-07,0.0068862438201904,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0006225377226358,0.1696069240570068,yeast
B: A + one SE rule,0.0006225377226358,0.0817639827728271,yeast
C: A + theory split ratio,0.0007474570472775,0.5360383987426758,yeast
D: B + C,9.182322442914513e-07,0.3683111667633056,yeast
E: D + 100 K training/test splits,9.182322442914513e-07,4.121174335479736,yeast
IPS,0.0088298982851814,0.0006506443023681,ecoli
DM,0.0124513351984358,0.0030009746551513,ecoli
DR,0.0062025512382429,0.0013680458068847,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0124513351984358,0.0588226318359375,ecoli
B: A + one SE rule,0.0088298982851814,0.0302317142486572,ecoli
C: A + theory split ratio,0.0062025512382429,0.1197564601898193,ecoli
D: B + C,0.0062025512382429,0.1195111274719238,ecoli
E: D + 100 K training/test splits,0.0062025512382429,1.3163700103759766,ecoli
IPS,0.00504875568557,0.0004093647003173,glass
DM,0.0270113969411295,0.0020802021026611,glass
DR,0.0221792465443201,0.000798225402832,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0270113969411295,0.0435543060302734,glass
B: A + one SE rule,0.0221792465443201,0.0235822200775146,glass
C: A + theory split ratio,0.00504875568557,0.1072115898132324,glass
D: B + C,0.0221792465443201,0.1072497367858886,glass
E: D + 100 K training/test splits,0.00504875568557,1.3853538036346436,glass
IPS,0.0022515166959177,0.0762264728546142,letter
DM,0.1431662253825626,0.1206676959991455,letter
DR,0.0003576745044088,0.1423602104187011,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0003576745044088,2.7625858783721924,letter
B: A + one SE rule,0.0003576745044088,1.6367547512054443,letter
C: A + theory split ratio,0.0003576745044088,4.251139879226685,letter
D: B + C,0.0003576745044088,4.347229719161987,letter
E: D + 100 K training/test splits,0.0003576745044088,39.18119168281555,letter
IPS,0.0011138395132574,0.0077590942382812,optdigits
DM,0.0210806003567189,0.1725714206695556,optdigits
DR,0.0007203966659897,0.020634651184082,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0210806003567189,2.626006841659546,optdigits
B: A + one SE rule,0.0011138395132574,0.589240312576294,optdigits
C: A + theory split ratio,0.0007203966659897,5.406554222106934,optdigits
D: B + C,0.0007203966659897,5.355193376541138,optdigits
E: D + 100 K training/test splits,0.0007203966659897,20.30030345916748,optdigits
IPS,6.401603090434452e-05,0.0038774013519287,page-blocks
DM,0.0001563166648411,0.0041756629943847,page-blocks
DR,5.778016379831683e-05,0.0085511207580566,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.778016379831683e-05,0.3911774158477783,page-blocks
B: A + one SE rule,5.778016379831683e-05,0.2492179870605468,page-blocks
C: A + theory split ratio,5.778016379831683e-05,0.782891035079956,page-blocks
D: B + C,5.778016379831683e-05,0.7867658138275146,page-blocks
E: D + 100 K training/test splits,5.778016379831683e-05,7.771403074264526,page-blocks
IPS,0.0009624492033157,0.0039856433868408,pendigits
DM,0.0456476524383422,0.008594274520874,pendigits
DR,4.085380399561323e-07,0.011749267578125,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.085380399561323e-07,0.5186648368835449,pendigits
B: A + one SE rule,4.085380399561323e-07,0.2898228168487549,pendigits
C: A + theory split ratio,4.085380399561323e-07,1.008470058441162,pendigits
D: B + C,4.085380399561323e-07,1.0262303352355957,pendigits
E: D + 100 K training/test splits,4.085380399561323e-07,7.882043361663818,pendigits
IPS,4.286337371361295e-05,0.0041644573211669,satimage
DM,0.0130421860025103,0.0119102001190185,satimage
DR,0.0001457708442065,0.0079154968261718,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.286337371361295e-05,0.2341444492340088,satimage
B: A + one SE rule,0.0001457708442065,0.0972709655761718,satimage
C: A + theory split ratio,0.0001457708442065,0.6607921123504639,satimage
D: B + C,0.0001457708442065,0.7151305675506592,satimage
E: D + 100 K training/test splits,0.0001457708442065,6.998643636703491,satimage
IPS,0.0039902806328989,0.0015947818756103,vehicle
DM,0.005393849856991,0.0071940422058105,vehicle
DR,3.2092673375288174e-06,0.0030267238616943,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.005393849856991,0.1933841705322265,vehicle
B: A + one SE rule,0.005393849856991,0.1045761108398437,vehicle
C: A + theory split ratio,3.2092673375288174e-06,0.428178071975708,vehicle
D: B + C,3.2092673375288174e-06,0.4266033172607422,vehicle
E: D + 100 K training/test splits,3.2092673375288174e-06,4.1989336013793945,vehicle
IPS,8.398441337977687e-07,0.0020029544830322,yeast
DM,0.0028395510647693,0.0039172172546386,yeast
DR,0.0005327485663142,0.0044054985046386,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,8.398441337977687e-07,0.249725341796875,yeast
B: A + one SE rule,0.0028395510647693,0.1584482192993164,yeast
C: A + theory split ratio,0.0005327485663142,0.6851401329040527,yeast
D: B + C,8.398441337977687e-07,0.7437095642089844,yeast
E: D + 100 K training/test splits,0.0005327485663142,6.205585479736328,yeast
IPS,0.0194545246449788,0.0044589042663574,ecoli
DM,0.0091275126611532,0.0032434463500976,ecoli
DR,0.0061053882293266,0.0044372081756591,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0091275126611532,0.1966874599456787,ecoli
B: A + one SE rule,0.0061053882293266,0.1542170047760009,ecoli
C: A + theory split ratio,0.0061053882293266,0.4053518772125244,ecoli
D: B + C,0.0061053882293266,0.4169425964355469,ecoli
E: D + 100 K training/test splits,0.0061053882293266,3.989493370056152,ecoli
IPS,0.0074592384710661,0.0044991970062255,glass
DM,0.0339710537834094,0.0033681392669677,glass
DR,0.0366343851384096,0.0146849155426025,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0074592384710661,0.2421514987945556,glass
B: A + one SE rule,0.0074592384710661,0.1798899173736572,glass
C: A + theory split ratio,0.0366343851384096,0.5704202651977539,glass
D: B + C,0.0074592384710661,0.5048520565032959,glass
E: D + 100 K training/test splits,0.0366343851384096,5.140434741973877,glass
IPS,0.0001535402370545,0.0300402641296386,letter
DM,0.1441332413973143,0.0512621402740478,letter
DR,0.0003305361848884,0.0612726211547851,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0003305361848884,1.940988063812256,letter
B: A + one SE rule,0.0003305361848884,1.5460522174835205,letter
C: A + theory split ratio,0.0003305361848884,4.349425315856934,letter
D: B + C,0.0003305361848884,3.800558567047119,letter
E: D + 100 K training/test splits,0.0003305361848884,42.77522921562195,letter
IPS,3.938766147212727e-05,0.0079054832458496,optdigits
DM,0.0189055862334201,0.1826872825622558,optdigits
DR,0.0005672393670855,0.0218770503997802,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0189055862334201,2.222107410430908,optdigits
B: A + one SE rule,0.0005672393670855,0.5178520679473877,optdigits
C: A + theory split ratio,0.0005672393670855,6.895569562911987,optdigits
D: B + C,0.0005672393670855,6.497431516647339,optdigits
E: D + 100 K training/test splits,0.0005672393670855,65.15925860404968,optdigits
IPS,0.0003005376696017,0.0039513111114501,page-blocks
DM,0.001360390977972,0.0121300220489501,page-blocks
DR,7.787322454752123e-05,0.0083363056182861,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,7.787322454752123e-05,0.3915927410125732,page-blocks
B: A + one SE rule,0.001360390977972,0.2347629070281982,page-blocks
C: A + theory split ratio,7.787322454752123e-05,0.7735679149627686,page-blocks
D: B + C,7.787322454752123e-05,0.7660806179046631,page-blocks
E: D + 100 K training/test splits,7.787322454752123e-05,7.626889944076538,page-blocks
IPS,0.001914529551944,0.0085093975067138,pendigits
DM,0.0462005499192095,0.0091781616210937,pendigits
DR,1.2738849787570252e-05,0.0226366519927978,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.2738849787570252e-05,0.5814299583435059,pendigits
B: A + one SE rule,1.2738849787570252e-05,0.5931215286254883,pendigits
C: A + theory split ratio,1.2738849787570252e-05,1.629321813583374,pendigits
D: B + C,1.2738849787570252e-05,1.8122947216033936,pendigits
E: D + 100 K training/test splits,1.2738849787570252e-05,14.42656660079956,pendigits
IPS,0.0003316809406671,0.0043249130249023,satimage
DM,0.0139031837442836,0.012674331665039,satimage
DR,0.0001514608766128,0.0078985691070556,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0001514608766128,0.3222701549530029,satimage
B: A + one SE rule,0.0001514608766128,0.1884853839874267,satimage
C: A + theory split ratio,0.0001514608766128,0.9277279376983644,satimage
D: B + C,0.0001514608766128,0.8861191272735596,satimage
E: D + 100 K training/test splits,0.0001514608766128,11.425245761871338,satimage
IPS,0.0109533656774778,0.0006067752838134,vehicle
DM,0.002566575190251,0.0024313926696777,vehicle
DR,0.0002702326064584,0.0010437965393066,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0109533656774778,0.0590734481811523,vehicle
B: A + one SE rule,0.002566575190251,0.02705979347229,vehicle
C: A + theory split ratio,0.0002702326064584,0.3290257453918457,vehicle
D: B + C,0.0002702326064584,0.1716217994689941,vehicle
E: D + 100 K training/test splits,0.0002702326064584,2.210308074951172,vehicle
IPS,0.0016777275202911,0.0009913444519042,yeast
DM,0.0010120079104153,0.0042340755462646,yeast
DR,2.050332394002186e-06,0.001875877380371,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.050332394002186e-06,0.093130350112915,yeast
B: A + one SE rule,0.0016777275202911,0.0456514358520507,yeast
C: A + theory split ratio,0.0016777275202911,0.2611880302429199,yeast
D: B + C,0.0016777275202911,0.1818320751190185,yeast
E: D + 100 K training/test splits,2.050332394002186e-06,3.8315236568450928,yeast
IPS,0.0001994385610947,0.0020842552185058,ecoli
DM,5.180229997250472e-05,0.0036954879760742,ecoli
DR,0.0012121794262602,0.0089657306671142,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.180229997250472e-05,0.2493762969970703,ecoli
B: A + one SE rule,0.0001994385610947,0.0858078002929687,ecoli
C: A + theory split ratio,0.0012121794262602,0.3835513591766357,ecoli
D: B + C,0.0012121794262602,0.4468727111816406,ecoli
E: D + 100 K training/test splits,0.0012121794262602,4.080233812332153,ecoli
IPS,0.0314394488293525,0.0019788742065429,glass
DM,0.0132909861003972,0.0031733512878417,glass
DR,0.0067509501074246,0.0075502395629882,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0314394488293525,0.1371126174926757,glass
B: A + one SE rule,0.0314394488293525,0.0750491619110107,glass
C: A + theory split ratio,0.0132909861003972,0.4374856948852539,glass
D: B + C,0.0314394488293525,0.2349679470062255,glass
E: D + 100 K training/test splits,0.0314394488293525,3.673936128616333,glass
IPS,2.1792016143797183e-05,0.033848762512207,letter
DM,0.1431855320398729,0.0480401515960693,letter
DR,1.2260014139317089e-05,0.062429666519165,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.2260014139317089e-05,1.8775033950805664,letter
B: A + one SE rule,1.2260014139317089e-05,1.4210247993469238,letter
C: A + theory split ratio,1.2260014139317089e-05,3.080418825149536,letter
D: B + C,1.2260014139317089e-05,3.270210027694702,letter
E: D + 100 K training/test splits,1.2260014139317089e-05,19.49349093437195,letter
IPS,0.0001251301670191,0.0030937194824218,optdigits
DM,0.0203106396002957,0.0435218811035156,optdigits
DR,0.0002301593716256,0.0064108371734619,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0203106396002957,0.7030060291290283,optdigits
B: A + one SE rule,0.0002301593716256,0.2928271293640136,optdigits
C: A + theory split ratio,0.0002301593716256,3.4128804206848145,optdigits
D: B + C,0.0002301593716256,3.1974029541015625,optdigits
E: D + 100 K training/test splits,0.0002301593716256,56.00160837173462,optdigits
IPS,0.0004881268878704,0.0023696422576904,page-blocks
DM,0.0017762721395207,0.0039949417114257,page-blocks
DR,5.952607933263649e-05,0.0069582462310791,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.952607933263649e-05,0.2866914272308349,page-blocks
B: A + one SE rule,5.952607933263649e-05,0.1827056407928466,page-blocks
C: A + theory split ratio,5.952607933263649e-05,0.7045114040374756,page-blocks
D: B + C,5.952607933263649e-05,0.9099664688110352,page-blocks
E: D + 100 K training/test splits,5.952607933263649e-05,8.425092697143555,page-blocks
IPS,0.0003649116138615,0.0159614086151123,pendigits
DM,0.046019743089474,0.01224946975708,pendigits
DR,1.9107680841744045e-05,0.0317683219909668,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.9107680841744045e-05,1.0287086963653564,pendigits
B: A + one SE rule,1.9107680841744045e-05,0.6674802303314209,pendigits
C: A + theory split ratio,1.9107680841744045e-05,1.7874040603637695,pendigits
D: B + C,1.9107680841744045e-05,2.00954008102417,pendigits
E: D + 100 K training/test splits,1.9107680841744045e-05,17.794020414352417,pendigits
IPS,4.108751328392207e-05,0.0029792785644531,satimage
DM,0.0172479393825598,0.0155675411224365,satimage
DR,0.0001247216378732,0.0159792900085449,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0172479393825598,0.5489563941955566,satimage
B: A + one SE rule,0.0001247216378732,0.4678728580474853,satimage
C: A + theory split ratio,0.0001247216378732,1.473778486251831,satimage
D: B + C,0.0001247216378732,0.859938383102417,satimage
E: D + 100 K training/test splits,0.0001247216378732,5.77638840675354,satimage
IPS,0.001703145345805,0.0010058879852294,vehicle
DM,0.0093660207504204,0.0045652389526367,vehicle
DR,0.0001628717101729,0.0023062229156494,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0093660207504204,0.2979319095611572,vehicle
B: A + one SE rule,0.0001628717101729,0.1900486946105957,vehicle
C: A + theory split ratio,0.0001628717101729,0.6788370609283447,vehicle
D: B + C,0.0001628717101729,0.8288500308990479,vehicle
E: D + 100 K training/test splits,0.0001628717101729,7.060360431671143,vehicle
IPS,0.0040426513147852,0.0054247379302978,yeast
DM,4.685662107577448e-05,0.0047688484191894,yeast
DR,0.0003003520429824,0.0049555301666259,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0003003520429824,0.3493833541870117,yeast
B: A + one SE rule,0.0040426513147852,0.1812014579772949,yeast
C: A + theory split ratio,0.0003003520429824,0.581017255783081,yeast
D: B + C,0.0040426513147852,0.5601627826690674,yeast
E: D + 100 K training/test splits,0.0003003520429824,4.229170083999634,yeast
IPS,0.0054540711817142,0.0009670257568359,ecoli
DM,0.004857389080512,0.0022404193878173,ecoli
DR,0.0002830808504781,0.0019574165344238,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.004857389080512,0.1070489883422851,ecoli
B: A + one SE rule,0.004857389080512,0.0753884315490722,ecoli
C: A + theory split ratio,0.0002830808504781,0.2517614364624023,ecoli
D: B + C,0.0002830808504781,0.2540545463562011,ecoli
E: D + 100 K training/test splits,0.0002830808504781,3.4772984981536865,ecoli
IPS,0.0004259319376212,0.0011689662933349,glass
DM,0.0024344165171266,0.0024824142456054,glass
DR,0.0021406451796529,0.0024745464324951,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0024344165171266,0.1478655338287353,glass
B: A + one SE rule,0.0024344165171266,0.0764069557189941,glass
C: A + theory split ratio,0.0004259319376212,0.3475193977355957,glass
D: B + C,0.0004259319376212,0.3352158069610595,glass
E: D + 100 K training/test splits,0.0004259319376212,3.5431065559387207,glass
IPS,7.19484500803042e-05,0.0217120647430419,letter
DM,0.1465563419540567,0.0256054401397705,letter
DR,2.5413665877445483e-06,0.0269796848297119,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.5413665877445483e-06,1.4727356433868408,letter
B: A + one SE rule,2.5413665877445483e-06,1.5821940898895264,letter
C: A + theory split ratio,2.5413665877445483e-06,2.416146755218506,letter
D: B + C,2.5413665877445483e-06,3.964550495147705,letter
E: D + 100 K training/test splits,2.5413665877445483e-06,32.55876445770264,letter
IPS,0.0001712361789775,0.0097913742065429,optdigits
DM,0.0185654177247193,0.1960260868072509,optdigits
DR,0.00028082409956,0.0289075374603271,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0185654177247193,2.235311269760132,optdigits
B: A + one SE rule,0.00028082409956,0.4095289707183838,optdigits
C: A + theory split ratio,0.00028082409956,7.749311923980713,optdigits
D: B + C,0.00028082409956,6.223505020141602,optdigits
E: D + 100 K training/test splits,0.00028082409956,64.24615406990051,optdigits
IPS,0.0001435970882284,0.0083076953887939,page-blocks
DM,0.0017465382212121,0.0038428306579589,page-blocks
DR,2.991890078366132e-05,0.0067865848541259,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.991890078366132e-05,0.3818893432617187,page-blocks
B: A + one SE rule,2.991890078366132e-05,0.2719430923461914,page-blocks
C: A + theory split ratio,2.991890078366132e-05,0.782027006149292,page-blocks
D: B + C,2.991890078366132e-05,0.7982537746429443,page-blocks
E: D + 100 K training/test splits,2.991890078366132e-05,7.475471496582031,page-blocks
IPS,0.0022100145871741,0.0059850215911865,pendigits
DM,0.0439369614214437,0.0089819431304931,pendigits
DR,3.806842952113749e-05,0.01277756690979,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,3.806842952113749e-05,0.4814820289611816,pendigits
B: A + one SE rule,3.806842952113749e-05,0.3626668453216553,pendigits
C: A + theory split ratio,3.806842952113749e-05,1.04506516456604,pendigits
D: B + C,3.806842952113749e-05,1.6722919940948486,pendigits
E: D + 100 K training/test splits,3.806842952113749e-05,19.08632135391236,pendigits
IPS,0.0002408163492583,0.0125787258148193,satimage
DM,0.0152794883564857,0.0241994857788085,satimage
DR,1.443195464701866e-06,0.0215544700622558,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.443195464701866e-06,0.7623178958892822,satimage
B: A + one SE rule,1.443195464701866e-06,0.4302146434783935,satimage
C: A + theory split ratio,1.443195464701866e-06,1.6508021354675293,satimage
D: B + C,1.443195464701866e-06,1.3364181518554688,satimage
E: D + 100 K training/test splits,1.443195464701866e-06,11.867268085479736,satimage
IPS,0.0010937654387032,0.0013742446899414,vehicle
DM,0.0023736476623288,0.0047700405120849,vehicle
DR,4.488253601227167e-05,0.001857042312622,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0023736476623288,0.1152746677398681,vehicle
B: A + one SE rule,4.488253601227167e-05,0.0550134181976318,vehicle
C: A + theory split ratio,4.488253601227167e-05,0.3473086357116699,vehicle
D: B + C,4.488253601227167e-05,0.4191052913665771,vehicle
E: D + 100 K training/test splits,4.488253601227167e-05,3.629831314086914,vehicle
IPS,0.001015462454997,0.0014524459838867,yeast
DM,0.0024831904548492,0.0049676895141601,yeast
DR,0.0011073452587259,0.0035300254821777,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0024831904548492,0.3217546939849853,yeast
B: A + one SE rule,0.0024831904548492,0.1867787837982177,yeast
C: A + theory split ratio,0.0011073452587259,0.892009973526001,yeast
D: B + C,0.001015462454997,0.9549722671508788,yeast
E: D + 100 K training/test splits,0.0011073452587259,7.39856481552124,yeast
IPS,0.0166860252057038,0.0022745132446289,ecoli
DM,6.474606536300624e-06,0.0032606124877929,ecoli
DR,0.0007332375613217,0.0029184818267822,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.474606536300624e-06,0.1916608810424804,ecoli
B: A + one SE rule,6.474606536300624e-06,0.1669776439666748,ecoli
C: A + theory split ratio,0.0007332375613217,0.4989895820617676,ecoli
D: B + C,0.0007332375613217,0.502788782119751,ecoli
E: D + 100 K training/test splits,0.0007332375613217,4.754849433898926,ecoli
IPS,0.0126299010043644,0.0036749839782714,glass
DM,1.845254136918986e-06,0.0039460659027099,glass
DR,0.0030185257465489,0.0120935440063476,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.845254136918986e-06,0.2106821537017822,glass
B: A + one SE rule,0.0126299010043644,0.1153011322021484,glass
C: A + theory split ratio,1.845254136918986e-06,0.5848743915557861,glass
D: B + C,1.845254136918986e-06,0.5779922008514404,glass
E: D + 100 K training/test splits,1.845254136918986e-06,5.101443767547607,glass
IPS,0.000623403811118,0.0523409843444824,letter
DM,0.1423431650925365,0.0741145610809326,letter
DR,6.217554499128038e-05,0.0739781856536865,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.217554499128038e-05,2.416442394256592,letter
B: A + one SE rule,6.217554499128038e-05,0.9428632259368896,letter
C: A + theory split ratio,6.217554499128038e-05,3.353353261947632,letter
D: B + C,6.217554499128038e-05,2.84463882446289,letter
E: D + 100 K training/test splits,6.217554499128038e-05,38.72517514228821,letter
IPS,0.0032245390917867,0.0177838802337646,optdigits
DM,0.0175254128931893,0.3697183132171631,optdigits
DR,0.0004820921592314,0.035203218460083,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0175254128931893,2.624816417694092,optdigits
B: A + one SE rule,0.0004820921592314,0.330183744430542,optdigits
C: A + theory split ratio,0.0004820921592314,3.443648338317871,optdigits
D: B + C,0.0004820921592314,6.390114068984985,optdigits
E: D + 100 K training/test splits,0.0004820921592314,73.18858742713928,optdigits
IPS,1.3291587632360073e-05,0.0061480998992919,page-blocks
DM,0.0020513523334677,0.0051229000091552,page-blocks
DR,5.312560770944516e-07,0.0179028511047363,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.312560770944516e-07,0.3042693138122558,page-blocks
B: A + one SE rule,1.3291587632360073e-05,0.1968598365783691,page-blocks
C: A + theory split ratio,5.312560770944516e-07,0.7045891284942627,page-blocks
D: B + C,5.312560770944516e-07,0.6532602310180664,page-blocks
E: D + 100 K training/test splits,5.312560770944516e-07,6.987238168716431,page-blocks
IPS,8.925895080530843e-06,0.0119261741638183,pendigits
DM,0.0427764691083963,0.026282787322998,pendigits
DR,1.866242686300461e-05,0.0208570957183837,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.866242686300461e-05,0.9220666885375975,pendigits
B: A + one SE rule,1.866242686300461e-05,0.5501317977905273,pendigits
C: A + theory split ratio,1.866242686300461e-05,1.6250474452972412,pendigits
D: B + C,1.866242686300461e-05,1.665999174118042,pendigits
E: D + 100 K training/test splits,1.866242686300461e-05,16.509850025177002,pendigits
IPS,6.100865615511394e-05,0.0084948539733886,satimage
DM,0.0159185147917609,0.0360147953033447,satimage
DR,1.578820651195517e-06,0.0197749137878417,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.100865615511394e-05,0.6706304550170898,satimage
B: A + one SE rule,1.578820651195517e-06,0.4116120338439941,satimage
C: A + theory split ratio,1.578820651195517e-06,1.4311027526855469,satimage
D: B + C,1.578820651195517e-06,1.200246810913086,satimage
E: D + 100 K training/test splits,1.578820651195517e-06,9.193556785583496,satimage
IPS,0.0011149348220547,0.0090596675872802,vehicle
DM,0.0013212795644342,0.0046720504760742,vehicle
DR,0.0001084470072625,0.0019788742065429,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0013212795644342,0.2521235942840576,vehicle
B: A + one SE rule,0.0011149348220547,0.127927541732788,vehicle
C: A + theory split ratio,0.0001084470072625,0.5907180309295654,vehicle
D: B + C,0.0001084470072625,0.4469366073608398,vehicle
E: D + 100 K training/test splits,0.0001084470072625,3.5943007469177246,vehicle
IPS,0.0089794011671639,0.0009050369262695,yeast
DM,0.004109167484714,0.003798484802246,yeast
DR,0.002059725530949,0.0017414093017578,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.002059725530949,0.2116060256958007,yeast
B: A + one SE rule,0.0089794011671639,0.0875658988952636,yeast
C: A + theory split ratio,0.002059725530949,0.4689934253692627,yeast
D: B + C,0.002059725530949,0.3525800704956054,yeast
E: D + 100 K training/test splits,0.002059725530949,3.495224475860596,yeast
IPS,0.0155600537819999,0.0008902549743652,ecoli
DM,0.0041785587839954,0.0030066967010498,ecoli
DR,0.0093016226954667,0.0047934055328369,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0155600537819999,0.1066222190856933,ecoli
B: A + one SE rule,0.0093016226954667,0.0567920207977294,ecoli
C: A + theory split ratio,0.0093016226954667,0.3286800384521484,ecoli
D: B + C,0.0093016226954667,0.2337129116058349,ecoli
E: D + 100 K training/test splits,0.0093016226954667,2.688023567199707,ecoli
IPS,3.102187584619251e-05,0.0011482238769531,glass
DM,0.0003745622999216,0.0027506351470947,glass
DR,7.511839287813491e-05,0.0040080547332763,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0003745622999216,0.0898704528808593,glass
B: A + one SE rule,0.0003745622999216,0.0354080200195312,glass
C: A + theory split ratio,7.511839287813491e-05,0.1482698917388916,glass
D: B + C,3.102187584619251e-05,0.2795217037200928,glass
E: D + 100 K training/test splits,7.511839287813491e-05,2.7063450813293457,glass
IPS,0.0016667898901018,0.0699965953826904,letter
DM,0.1292658520032775,0.0817010402679443,letter
DR,0.0001987821342341,0.0843658447265625,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0001987821342341,2.5716261863708496,letter
B: A + one SE rule,0.0001987821342341,1.8345022201538088,letter
C: A + theory split ratio,0.0001987821342341,4.536179542541504,letter
D: B + C,0.0001987821342341,4.117450952529907,letter
E: D + 100 K training/test splits,0.0001987821342341,35.069167613983154,letter
IPS,0.000754454520527,0.0051815509796142,optdigits
DM,0.0164385921361958,0.1014251708984375,optdigits
DR,0.0001741051143769,0.0109922885894775,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0164385921361958,1.352928876876831,optdigits
B: A + one SE rule,0.0001741051143769,0.3657169342041015,optdigits
C: A + theory split ratio,0.0001741051143769,6.06213641166687,optdigits
D: B + C,0.0001741051143769,7.029241323471069,optdigits
E: D + 100 K training/test splits,0.0001741051143769,73.21818900108337,optdigits
IPS,0.0009384961926359,0.0021169185638427,page-blocks
DM,0.0009425520966901,0.0037117004394531,page-blocks
DR,8.172183922376973e-06,0.018200397491455,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,8.172183922376973e-06,0.318185806274414,page-blocks
B: A + one SE rule,8.172183922376973e-06,0.2506747245788574,page-blocks
C: A + theory split ratio,8.172183922376973e-06,0.6866111755371094,page-blocks
D: B + C,8.172183922376973e-06,0.642341136932373,page-blocks
E: D + 100 K training/test splits,8.172183922376973e-06,5.901178598403931,page-blocks
IPS,0.0002024352389372,0.0086867809295654,pendigits
DM,0.0461986627004903,0.0092723369598388,pendigits
DR,3.9401576030872725e-05,0.0237154960632324,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0002024352389372,0.8295629024505615,pendigits
B: A + one SE rule,3.9401576030872725e-05,0.4406857490539551,pendigits
C: A + theory split ratio,3.9401576030872725e-05,1.610781192779541,pendigits
D: B + C,3.9401576030872725e-05,1.533848762512207,pendigits
E: D + 100 K training/test splits,3.9401576030872725e-05,14.412573337554932,pendigits
IPS,0.0003636954254494,0.0082285404205322,satimage
DM,0.0143450248595553,0.0246224403381347,satimage
DR,8.517940153276913e-05,0.0221292972564697,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,8.517940153276913e-05,0.9019374847412108,satimage
B: A + one SE rule,8.517940153276913e-05,0.4478206634521484,satimage
C: A + theory split ratio,8.517940153276913e-05,1.5957250595092771,satimage
D: B + C,8.517940153276913e-05,1.273578405380249,satimage
