Estimator,MSE,seconds,dataset.kwargs.dataset
IPS,0.0089794011671639,0.0017480850219726,yeast
DM,0.004109167484714,0.0037686824798583,yeast
DR,0.002059725530949,0.0038564205169677,yeast
\ensuremath{\tt OCV_{IPS}},0.0089794011671639,0.2031090259552002,yeast
\ensuremath{\tt OCV_{DR}},0.002059725530949,0.4951272010803222,yeast
\textsc{Slope},0.004109167484714,0.0103204250335693,yeast
\ensuremath{\tt PAS{\text -}IF},0.0089794011671639,11.54408049583435,yeast
IPS,0.0155600537819999,0.0080876350402832,ecoli
DM,0.0041785587839954,0.0057642459869384,ecoli
DR,0.0093016226954667,0.0033400058746337,ecoli
\ensuremath{\tt OCV_{IPS}},0.0093016226954667,0.151172399520874,ecoli
\ensuremath{\tt OCV_{DR}},0.0093016226954667,0.3658406734466553,ecoli
\textsc{Slope},0.0041785587839954,0.0046045780181884,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0155600537819999,6.227463722229004,ecoli
IPS,3.102187584619251e-05,0.0006630420684814,glass
DM,0.0003745622999216,0.0028185844421386,glass
DR,7.511839287813491e-05,0.0015320777893066,glass
\ensuremath{\tt OCV_{IPS}},3.102187584619251e-05,0.094632863998413,glass
\ensuremath{\tt OCV_{DR}},3.102187584619251e-05,0.2314708232879638,glass
\textsc{Slope},0.0003745622999216,0.0043709278106689,glass
\ensuremath{\tt PAS{\text -}IF},0.0003745622999216,5.030519962310791,glass
IPS,0.0016667898901018,0.0262219905853271,letter
DM,0.1292658520032775,0.067775011062622,letter
DR,0.0001987821342341,0.0751299858093261,letter
\ensuremath{\tt OCV_{IPS}},0.0016667898901018,2.089301824569702,letter
\ensuremath{\tt OCV_{DR}},0.0001987821342341,5.068448305130005,letter
\textsc{Slope},0.0001987821342341,0.3243465423583984,letter
\ensuremath{\tt PAS{\text -}IF},0.1292658520032775,46.79496121406555,letter
IPS,0.000754454520527,0.009026288986206,optdigits
DM,0.0164385921361958,0.062631607055664,optdigits
DR,0.0001741051143769,0.0152909755706787,optdigits
\ensuremath{\tt OCV_{IPS}},0.000754454520527,0.7420275211334229,optdigits
\ensuremath{\tt OCV_{DR}},0.0001741051143769,3.373018503189087,optdigits
\textsc{Slope},0.0001741051143769,0.0911922454833984,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0164385921361958,27.69001626968384,optdigits
IPS,0.0009384961926359,0.0042388439178466,page-blocks
DM,0.0009425520966901,0.0042035579681396,page-blocks
DR,8.172183922376973e-06,0.0095233917236328,page-blocks
\ensuremath{\tt OCV_{IPS}},0.0009384961926359,0.4456009864807129,page-blocks
\ensuremath{\tt OCV_{DR}},8.172183922376973e-06,0.8822414875030518,page-blocks
\textsc{Slope},8.172183922376973e-06,0.0352203845977783,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0009384961926359,26.459820985794067,page-blocks
IPS,0.0002024352389372,0.0213713645935058,pendigits
DM,0.0461986627004903,0.0341632366180419,pendigits
DR,3.9401576030872725e-05,0.0343255996704101,pendigits
\ensuremath{\tt OCV_{IPS}},3.9401576030872725e-05,0.91858172416687,pendigits
\ensuremath{\tt OCV_{DR}},3.9401576030872725e-05,1.69451904296875,pendigits
\textsc{Slope},3.9401576030872725e-05,0.0625967979431152,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0461986627004903,28.26384973526001,pendigits
IPS,0.0003636954254494,0.0063748359680175,satimage
DM,0.0143450248595553,0.0228219032287597,satimage
DR,8.517940153276913e-05,0.0153899192810058,satimage
\ensuremath{\tt OCV_{IPS}},8.517940153276913e-05,0.7354180812835693,satimage
\ensuremath{\tt OCV_{DR}},8.517940153276913e-05,1.23405122756958,satimage
\textsc{Slope},8.517940153276913e-05,0.051760196685791,satimage
\ensuremath{\tt PAS{\text -}IF},0.0143450248595553,24.252948760986328,satimage
IPS,0.0007895212905039,0.0006296634674072,vehicle
DM,0.0017444572555245,0.0126645565032958,vehicle
DR,0.0007091771499441,0.0011086463928222,vehicle
\ensuremath{\tt OCV_{IPS}},0.0007895212905039,0.1493263244628906,vehicle
\ensuremath{\tt OCV_{DR}},0.0007091771499441,0.2924733161926269,vehicle
\textsc{Slope},0.0017444572555245,0.0028245449066162,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0017444572555245,9.614447593688965,vehicle
IPS,0.0009142783875842,0.0017483234405517,yeast
DM,0.0027002433601153,0.0114319324493408,yeast
DR,0.0001918152617379,0.0095336437225341,yeast
\ensuremath{\tt OCV_{IPS}},0.0001918152617379,0.4522883892059326,yeast
\ensuremath{\tt OCV_{DR}},0.0001918152617379,0.9891023635864258,yeast
\textsc{Slope},0.0027002433601153,0.0264089107513427,yeast
\ensuremath{\tt PAS{\text -}IF},0.0027002433601153,13.762851238250732,yeast
IPS,0.0198184669197466,0.0005676746368408,ecoli
DM,0.0023922399156565,0.0027470588684082,ecoli
DR,0.0016723059662276,0.0024707317352294,ecoli
\ensuremath{\tt OCV_{IPS}},0.0198184669197466,0.1314644813537597,ecoli
\ensuremath{\tt OCV_{DR}},0.0016723059662276,0.5371043682098389,ecoli
\textsc{Slope},0.0023922399156565,0.0079536437988281,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0023922399156565,11.02165675163269,ecoli
IPS,0.0123858347574458,0.0011181831359863,glass
DM,0.0266403072974187,0.0033702850341796,glass
DR,0.0351422766855233,0.0112969875335693,glass
\ensuremath{\tt OCV_{IPS}},0.0123858347574458,0.2447893619537353,glass
\ensuremath{\tt OCV_{DR}},0.0266403072974187,0.5140278339385986,glass
\textsc{Slope},0.0266403072974187,0.0069835186004638,glass
\ensuremath{\tt PAS{\text -}IF},0.0123858347574458,5.824591636657715,glass
IPS,0.0002793163109373,0.046182632446289,letter
DM,0.15216452298005,0.0861439704895019,letter
DR,0.0011397899070053,0.0963494777679443,letter
\ensuremath{\tt OCV_{IPS}},0.0002793163109373,3.012805700302124,letter
\ensuremath{\tt OCV_{DR}},0.0011397899070053,5.082022666931152,letter
\textsc{Slope},0.0011397899070053,0.2540538311004638,letter
\ensuremath{\tt PAS{\text -}IF},0.15216452298005,61.709110498428345,letter
IPS,0.0010974173566871,0.0032670497894287,optdigits
DM,0.0176658595989881,0.1514403820037841,optdigits
DR,6.4246874864501415e-06,0.0207061767578125,optdigits
\ensuremath{\tt OCV_{IPS}},0.0010974173566871,0.6317691802978516,optdigits
\ensuremath{\tt OCV_{DR}},6.4246874864501415e-06,3.3907675743103027,optdigits
\textsc{Slope},6.4246874864501415e-06,0.0644593238830566,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0176658595989881,21.355760097503666,optdigits
IPS,0.0002452559117163,0.0248918533325195,page-blocks
DM,0.0011196930268223,0.005000352859497,page-blocks
DR,1.3454389134341385e-05,0.016219139099121,page-blocks
\ensuremath{\tt OCV_{IPS}},0.0002452559117163,0.4824409484863281,page-blocks
\ensuremath{\tt OCV_{DR}},1.3454389134341385e-05,0.8334310054779053,page-blocks
\textsc{Slope},1.3454389134341385e-05,0.020998477935791,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0011196930268223,26.310133695602417,page-blocks
IPS,0.0014033891856533,0.0159263610839843,pendigits
DM,0.0515702068171526,0.0287964344024658,pendigits
DR,0.0002328709020568,0.0285315513610839,pendigits
\ensuremath{\tt OCV_{IPS}},0.0002328709020568,0.97131609916687,pendigits
\ensuremath{\tt OCV_{DR}},0.0002328709020568,1.85108494758606,pendigits
\textsc{Slope},0.0002328709020568,0.0789413452148437,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0515702068171526,30.47847318649292,pendigits
IPS,7.545366442478189e-05,0.0047907829284667,satimage
DM,0.0143032802796474,0.0171296596527099,satimage
DR,5.024332104081659e-07,0.0122873783111572,satimage
\ensuremath{\tt OCV_{IPS}},5.024332104081659e-07,0.5267300605773926,satimage
\ensuremath{\tt OCV_{DR}},5.024332104081659e-07,1.0735931396484375,satimage
\textsc{Slope},5.024332104081659e-07,0.0419414043426513,satimage
\ensuremath{\tt PAS{\text -}IF},0.0143032802796474,24.59242010116577,satimage
IPS,0.003825181044485,0.0033843517303466,vehicle
DM,0.0008189027256331,0.0102207660675048,vehicle
DR,0.0003468626577689,0.0043165683746337,vehicle
\ensuremath{\tt OCV_{IPS}},0.0003468626577689,0.2498836517333984,vehicle
\ensuremath{\tt OCV_{DR}},0.0003468626577689,0.5156311988830566,vehicle
\textsc{Slope},0.0008189027256331,0.0096702575683593,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0008189027256331,5.64595103263855,vehicle
IPS,0.0001226078347498,0.0018157958984375,yeast
DM,0.0004260817221168,0.0053684711456298,yeast
DR,8.532507893876159e-05,0.0078957080841064,yeast
\ensuremath{\tt OCV_{IPS}},0.0001226078347498,0.2086977958679199,yeast
\ensuremath{\tt OCV_{DR}},8.532507893876159e-05,0.5596432685852051,yeast
\textsc{Slope},0.0004260817221168,0.0080077648162841,yeast
\ensuremath{\tt PAS{\text -}IF},0.0004260817221168,9.327811002731323,yeast
IPS,0.0010166842244975,0.0091936588287353,ecoli
DM,0.0078797483285001,0.0022659301757812,ecoli
DR,0.0028647115139449,0.0010168552398681,ecoli
\ensuremath{\tt OCV_{IPS}},0.0010166842244975,0.1012160778045654,ecoli
\ensuremath{\tt OCV_{DR}},0.0028647115139449,0.2434902191162109,ecoli
\textsc{Slope},0.0078797483285001,0.0028243064880371,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0078797483285001,6.457104206085205,ecoli
IPS,0.0004260401517,0.0004758834838867,glass
DM,0.0024175264280408,0.0024201869964599,glass
DR,0.0009525727880961,0.00103759765625,glass
\ensuremath{\tt OCV_{IPS}},0.0004260401517,0.1253042221069336,glass
\ensuremath{\tt OCV_{DR}},0.0009525727880961,0.2200748920440673,glass
\textsc{Slope},0.0024175264280408,0.0032489299774169,glass
\ensuremath{\tt PAS{\text -}IF},0.0004260401517,6.989834785461426,glass
IPS,5.8220902151236e-05,0.0359838008880615,letter
DM,0.14098874438374,0.073082685470581,letter
DR,0.0001068870786971,0.0743513107299804,letter
\ensuremath{\tt OCV_{IPS}},5.8220902151236e-05,1.5544209480285645,letter
\ensuremath{\tt OCV_{DR}},0.0001068870786971,4.097600698471069,letter
\textsc{Slope},0.0001068870786971,0.2046513557434082,letter
\ensuremath{\tt PAS{\text -}IF},0.14098874438374,64.70923185348511,letter
IPS,0.0042713021728163,0.0115866661071777,optdigits
DM,0.017396998414831,0.0735502243041992,optdigits
DR,8.044365919442535e-05,0.0211484432220459,optdigits
\ensuremath{\tt OCV_{IPS}},0.0042713021728163,0.9778223037719728,optdigits
\ensuremath{\tt OCV_{DR}},8.044365919442535e-05,2.926501989364624,optdigits
\textsc{Slope},8.044365919442535e-05,0.0716328620910644,optdigits
\ensuremath{\tt PAS{\text -}IF},0.017396998414831,36.03076696395874,optdigits
IPS,6.040129303373552e-05,0.001401662826538,page-blocks
DM,0.0005760246070601,0.0036120414733886,page-blocks
DR,9.777401173779082e-05,0.0089085102081298,page-blocks
\ensuremath{\tt OCV_{IPS}},6.040129303373552e-05,0.298086404800415,page-blocks
\ensuremath{\tt OCV_{DR}},9.777401173779082e-05,0.5091795921325684,page-blocks
\textsc{Slope},9.777401173779082e-05,0.0291743278503417,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0005760246070601,16.716627836227417,page-blocks
IPS,2.0965370982021903e-05,0.0202300548553466,pendigits
DM,0.0476366656244585,0.0321047306060791,pendigits
DR,3.474610689413632e-06,0.0479295253753662,pendigits
\ensuremath{\tt OCV_{IPS}},3.474610689413632e-06,1.1285581588745115,pendigits
\ensuremath{\tt OCV_{DR}},3.474610689413632e-06,1.7446088790893557,pendigits
\textsc{Slope},3.474610689413632e-06,0.0712294578552246,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0476366656244585,22.31511640548706,pendigits
IPS,0.0012788809257769,0.0080158710479736,satimage
DM,0.0123313969973842,0.0223302841186523,satimage
DR,6.308212117576425e-05,0.0182588100433349,satimage
\ensuremath{\tt OCV_{IPS}},0.0012788809257769,0.8565776348114014,satimage
\ensuremath{\tt OCV_{DR}},6.308212117576425e-05,1.7059855461120603,satimage
\textsc{Slope},6.308212117576425e-05,0.0643825531005859,satimage
\ensuremath{\tt PAS{\text -}IF},0.0123313969973842,29.56647610664368,satimage
IPS,0.0075679698115761,0.0011355876922607,vehicle
DM,0.0024574309743629,0.006563663482666,vehicle
DR,1.1475830230467251e-05,0.0023789405822753,vehicle
\ensuremath{\tt OCV_{IPS}},0.0075679698115761,0.1856579780578613,vehicle
\ensuremath{\tt OCV_{DR}},1.1475830230467251e-05,0.3713316917419433,vehicle
\textsc{Slope},0.0024574309743629,0.0414228439331054,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0075679698115761,5.9002838134765625,vehicle
IPS,0.0006150735504791,0.0031030178070068,yeast
DM,0.0037606932877198,0.0055768489837646,yeast
DR,0.0019053312744561,0.0151069164276123,yeast
\ensuremath{\tt OCV_{IPS}},0.0019053312744561,0.4051432609558105,yeast
\ensuremath{\tt OCV_{DR}},0.0019053312744561,0.7127699851989746,yeast
\textsc{Slope},0.0037606932877198,0.0098710060119628,yeast
\ensuremath{\tt PAS{\text -}IF},0.0037606932877198,8.168190717697144,yeast
IPS,0.1249268648718929,0.0004639625549316,ecoli
DM,0.0009585050652195,0.0075068473815917,ecoli
DR,0.0006940007932076,0.0072736740112304,ecoli
\ensuremath{\tt OCV_{IPS}},0.1249268648718929,0.1811146736145019,ecoli
\ensuremath{\tt OCV_{DR}},0.0009585050652195,0.3230814933776855,ecoli
\textsc{Slope},0.0006940007932076,0.0030572414398193,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0009585050652195,6.129864692687988,ecoli
IPS,0.0469869048325208,0.0035464763641357,glass
DM,0.0064406071750353,0.0031087398529052,glass
DR,0.001814173047713,0.0047588348388671,glass
\ensuremath{\tt OCV_{IPS}},0.0469869048325208,0.3235435485839844,glass
\ensuremath{\tt OCV_{DR}},0.0469869048325208,0.5286684036254883,glass
\textsc{Slope},0.001814173047713,0.0155699253082275,glass
\ensuremath{\tt PAS{\text -}IF},0.0469869048325208,5.730034112930298,glass
IPS,3.5592012276465835e-06,0.0273966789245605,letter
DM,0.1415519979619729,0.0482430458068847,letter
DR,0.0002364863238333,0.0532832145690918,letter
\ensuremath{\tt OCV_{IPS}},0.0002364863238333,1.640317678451538,letter
\ensuremath{\tt OCV_{DR}},0.0002364863238333,3.678857326507568,letter
\textsc{Slope},0.0002364863238333,0.1406052112579345,letter
\ensuremath{\tt PAS{\text -}IF},0.1415519979619729,52.41839623451233,letter
IPS,0.0005386737331666,0.0057315826416015,optdigits
DM,0.0210444710782649,0.0879437923431396,optdigits
DR,0.0008026039362564,0.0124986171722412,optdigits
\ensuremath{\tt OCV_{IPS}},0.0005386737331666,0.7448616027832031,optdigits
\ensuremath{\tt OCV_{DR}},0.0008026039362564,2.529247522354126,optdigits
\textsc{Slope},0.0008026039362564,0.0416769981384277,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0210444710782649,29.67179822921753,optdigits
IPS,1.407027972396313e-07,0.0051634311676025,page-blocks
DM,0.0011313296734701,0.004359483718872,page-blocks
DR,9.28581046299044e-06,0.0130927562713623,page-blocks
\ensuremath{\tt OCV_{IPS}},1.407027972396313e-07,0.2760493755340576,page-blocks
\ensuremath{\tt OCV_{DR}},9.28581046299044e-06,0.5646200180053711,page-blocks
\textsc{Slope},9.28581046299044e-06,0.0217552185058593,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0011313296734701,38.31041240692139,page-blocks
IPS,0.0015629922205006,0.0103094577789306,pendigits
DM,0.0452389085309076,0.0320706367492675,pendigits
DR,1.2608974947153954e-05,0.0285499095916748,pendigits
\ensuremath{\tt OCV_{IPS}},0.0015629922205006,1.2371697425842283,pendigits
\ensuremath{\tt OCV_{DR}},1.2608974947153954e-05,2.096482515335083,pendigits
\textsc{Slope},1.2608974947153954e-05,0.0864369869232177,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0452389085309076,22.468226432800293,pendigits
IPS,1.0849421286652052e-06,0.0090363025665283,satimage
DM,0.0160475265741388,0.0180025100708007,satimage
DR,0.0001227381868519,0.0144717693328857,satimage
\ensuremath{\tt OCV_{IPS}},1.0849421286652052e-06,0.5646543502807617,satimage
\ensuremath{\tt OCV_{DR}},0.0001227381868519,0.9457180500030518,satimage
\textsc{Slope},0.0001227381868519,0.0359501838684082,satimage
\ensuremath{\tt PAS{\text -}IF},0.0160475265741388,22.01529216766357,satimage
IPS,8.76149036799726e-05,0.0016782283782958,vehicle
DM,0.0010412330151252,0.0097720623016357,vehicle
DR,0.0029530865457723,0.0042417049407958,vehicle
\ensuremath{\tt OCV_{IPS}},8.76149036799726e-05,0.3158206939697265,vehicle
\ensuremath{\tt OCV_{DR}},0.0029530865457723,0.472836971282959,vehicle
\textsc{Slope},0.0029530865457723,0.0088477134704589,vehicle
\ensuremath{\tt PAS{\text -}IF},8.76149036799726e-05,9.185662984848022,vehicle
IPS,0.0022591733903765,0.0079596042633056,yeast
DM,4.320791923568372e-07,0.0141434669494628,yeast
DR,0.0013767958619996,0.0044746398925781,yeast
\ensuremath{\tt OCV_{IPS}},0.0013767958619996,0.3274805545806885,yeast
\ensuremath{\tt OCV_{DR}},0.0013767958619996,0.8357517719268799,yeast
\textsc{Slope},4.320791923568372e-07,0.0318837165832519,yeast
\ensuremath{\tt PAS{\text -}IF},4.320791923568372e-07,8.35946273803711,yeast
IPS,0.0120665901761887,0.0012893676757812,ecoli
DM,1.0140835404347292e-06,0.0026700496673583,ecoli
DR,0.0012627445956865,0.0069131851196289,ecoli
\ensuremath{\tt OCV_{IPS}},0.0120665901761887,0.2075111865997314,ecoli
\ensuremath{\tt OCV_{DR}},1.0140835404347292e-06,0.4029221534729004,ecoli
\textsc{Slope},1.0140835404347292e-06,0.0101830959320068,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0120665901761887,5.900862455368042,ecoli
IPS,0.0003925295299832,0.0010080337524414,glass
DM,0.0223270802161969,0.0027880668640136,glass
DR,0.0508058071645326,0.0112800598144531,glass
\ensuremath{\tt OCV_{IPS}},0.0003925295299832,0.2002463340759277,glass
\ensuremath{\tt OCV_{DR}},0.0003925295299832,0.4131772518157959,glass
\textsc{Slope},0.0223270802161969,0.0091934204101562,glass
\ensuremath{\tt PAS{\text -}IF},0.0003925295299832,6.011627912521362,glass
IPS,1.6142474498662403e-05,0.0765397548675537,letter
DM,0.1443848735749431,0.103473424911499,letter
DR,0.0001647497670402,0.099884033203125,letter
\ensuremath{\tt OCV_{IPS}},0.0001647497670402,2.408164024353028,letter
\ensuremath{\tt OCV_{DR}},1.6142474498662403e-05,4.984656810760498,letter
\textsc{Slope},0.0001647497670402,0.3383193016052246,letter
\ensuremath{\tt PAS{\text -}IF},0.1443848735749431,57.556723833084106,letter
IPS,0.0031138777630005,0.0087368488311767,optdigits
DM,0.0150424586832489,0.0913162231445312,optdigits
DR,0.0001808563172943,0.0188860893249511,optdigits
\ensuremath{\tt OCV_{IPS}},0.0031138777630005,0.65305495262146,optdigits
\ensuremath{\tt OCV_{DR}},0.0001808563172943,3.505957841873169,optdigits
\textsc{Slope},0.0001808563172943,0.0801665782928466,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0150424586832489,30.73280239105225,optdigits
IPS,0.0005758636635344,0.0019643306732177,page-blocks
DM,0.0010424332480917,0.0036916732788085,page-blocks
DR,6.547482188758664e-06,0.0079319477081298,page-blocks
\ensuremath{\tt OCV_{IPS}},0.0005758636635344,0.1733293533325195,page-blocks
\ensuremath{\tt OCV_{DR}},6.547482188758664e-06,0.4158434867858886,page-blocks
\textsc{Slope},6.547482188758664e-06,0.0110030174255371,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0010424332480917,11.37431263923645,page-blocks
IPS,0.0002670226327841,0.0061526298522949,pendigits
DM,0.0453423728351819,0.0108146667480468,pendigits
DR,1.1441821886682435e-06,0.0124275684356689,pendigits
\ensuremath{\tt OCV_{IPS}},1.1441821886682435e-06,0.5451319217681885,pendigits
\ensuremath{\tt OCV_{DR}},1.1441821886682435e-06,1.2831783294677734,pendigits
\textsc{Slope},1.1441821886682435e-06,0.0768260955810546,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0453423728351819,22.24220466613769,pendigits
IPS,0.0004503721106237,0.0028462409973144,satimage
DM,0.014747535197938,0.0162935256958007,satimage
DR,2.68239081478897e-06,0.0054578781127929,satimage
\ensuremath{\tt OCV_{IPS}},0.0004503721106237,0.3157598972320556,satimage
\ensuremath{\tt OCV_{DR}},2.68239081478897e-06,0.7200219631195068,satimage
\textsc{Slope},2.68239081478897e-06,0.0314493179321289,satimage
\ensuremath{\tt PAS{\text -}IF},0.014747535197938,32.938809633255005,satimage
IPS,0.0006587874424957,0.0015485286712646,vehicle
DM,0.0071373411470113,0.0084292888641357,vehicle
DR,0.00012443376269,0.0030982494354248,vehicle
\ensuremath{\tt OCV_{IPS}},0.0006587874424957,0.2478773593902588,vehicle
\ensuremath{\tt OCV_{DR}},0.00012443376269,0.4903476238250732,vehicle
\textsc{Slope},0.0071373411470113,0.0083656311035156,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0071373411470113,9.882219552993774,vehicle
IPS,0.000316168813378,0.0120003223419189,yeast
DM,0.0009902681409024,0.005317211151123,yeast
DR,7.949727047241801e-05,0.025536298751831,yeast
\ensuremath{\tt OCV_{IPS}},0.000316168813378,0.3467350006103515,yeast
\ensuremath{\tt OCV_{DR}},7.949727047241801e-05,0.6952493190765381,yeast
\textsc{Slope},0.0009902681409024,0.0155160427093505,yeast
\ensuremath{\tt PAS{\text -}IF},0.0009902681409024,9.952713966369627,yeast
IPS,0.0093662756399615,0.0007784366607666,ecoli
DM,0.0175901869604249,0.0025749206542968,ecoli
DR,0.0092307822389894,0.0016252994537353,ecoli
\ensuremath{\tt OCV_{IPS}},0.0093662756399615,0.1198334693908691,ecoli
\ensuremath{\tt OCV_{DR}},0.0093662756399615,0.3277273178100586,ecoli
\textsc{Slope},0.0175901869604249,0.0090188980102539,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0093662756399615,7.642361164093018,ecoli
IPS,0.0001227470950476,0.0055065155029296,glass
DM,0.0004279532417302,0.0033848285675048,glass
DR,0.000941251588647,0.0050275325775146,glass
\ensuremath{\tt OCV_{IPS}},0.0001227470950476,0.2152817249298095,glass
\ensuremath{\tt OCV_{DR}},0.0004279532417302,0.4037604331970215,glass
\textsc{Slope},0.0004279532417302,0.0070157051086425,glass
\ensuremath{\tt PAS{\text -}IF},0.0004279532417302,5.891352415084839,glass
IPS,0.0002370410737792,0.0629374980926513,letter
DM,0.1547568547163614,0.1004092693328857,letter
DR,0.0005147153079551,0.1225669384002685,letter
\ensuremath{\tt OCV_{IPS}},0.0002370410737792,1.4724969863891602,letter
\ensuremath{\tt OCV_{DR}},0.0005147153079551,3.794398546218872,letter
\textsc{Slope},0.0005147153079551,0.2428250312805175,letter
\ensuremath{\tt PAS{\text -}IF},0.1547568547163614,51.28346514701843,letter
IPS,0.0033642398205899,0.0095930099487304,optdigits
DM,0.0188864281519741,0.1147246360778808,optdigits
DR,0.0007580669062274,0.0411906242370605,optdigits
\ensuremath{\tt OCV_{IPS}},0.0033642398205899,1.198664903640747,optdigits
\ensuremath{\tt OCV_{DR}},0.0007580669062274,4.740465402603149,optdigits
\textsc{Slope},0.0007580669062274,0.0659694671630859,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0188864281519741,31.93390965461731,optdigits
IPS,1.4650824640030071e-05,0.0027246475219726,page-blocks
DM,0.0016827531643932,0.0040533542633056,page-blocks
DR,4.953605239140874e-06,0.0085015296936035,page-blocks
\ensuremath{\tt OCV_{IPS}},1.4650824640030071e-05,0.3034307956695556,page-blocks
\ensuremath{\tt OCV_{DR}},4.953605239140874e-06,0.6024494171142578,page-blocks
\textsc{Slope},4.953605239140874e-06,0.0232684612274169,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0016827531643932,28.983747720718384,page-blocks
IPS,2.7757298813601465e-05,0.0059478282928466,pendigits
DM,0.0487086464293758,0.016108751296997,pendigits
DR,1.4271760737837786e-05,0.0333211421966552,pendigits
\ensuremath{\tt OCV_{IPS}},1.4271760737837786e-05,0.735908031463623,pendigits
\ensuremath{\tt OCV_{DR}},1.4271760737837786e-05,1.1016058921813965,pendigits
\textsc{Slope},1.4271760737837786e-05,0.0632388591766357,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0487086464293758,18.607316970825195,pendigits
IPS,0.0018383934815664,0.0094184875488281,satimage
DM,0.0133876979650155,0.0168571472167968,satimage
DR,0.0001213356151,0.0067555904388427,satimage
\ensuremath{\tt OCV_{IPS}},0.0001213356151,0.4637503623962402,satimage
\ensuremath{\tt OCV_{DR}},0.0001213356151,1.134355068206787,satimage
\textsc{Slope},0.0001213356151,0.0409471988677978,satimage
\ensuremath{\tt PAS{\text -}IF},0.0133876979650155,22.81331467628479,satimage
IPS,0.0011489507008539,0.0011837482452392,vehicle
DM,0.0122283085989279,0.0136384963989257,vehicle
DR,0.0012983028843199,0.0026867389678955,vehicle
\ensuremath{\tt OCV_{IPS}},0.0012983028843199,0.2138941287994384,vehicle
\ensuremath{\tt OCV_{DR}},0.0012983028843199,0.4844222068786621,vehicle
\textsc{Slope},0.0012983028843199,0.008197546005249,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0122283085989279,6.742847204208374,vehicle
IPS,0.0001654955124743,0.0017616748809814,yeast
DM,6.772353676996938e-05,0.0050756931304931,yeast
DR,0.0002746501627781,0.0042884349822998,yeast
\ensuremath{\tt OCV_{IPS}},0.0001654955124743,0.2129111289978027,yeast
\ensuremath{\tt OCV_{DR}},0.0001654955124743,0.5800466537475586,yeast
\textsc{Slope},6.772353676996938e-05,0.0118904113769531,yeast
\ensuremath{\tt PAS{\text -}IF},6.772353676996938e-05,11.57134199142456,yeast
IPS,0.0044417465795747,0.0011463165283203,ecoli
DM,2.8673054340609447e-05,0.0032367706298828,ecoli
DR,0.0034124597397464,0.0027542114257812,ecoli
\ensuremath{\tt OCV_{IPS}},0.0044417465795747,0.122910737991333,ecoli
\ensuremath{\tt OCV_{DR}},0.0034124597397464,0.3883633613586426,ecoli
\textsc{Slope},2.8673054340609447e-05,0.0074176788330078,ecoli
\ensuremath{\tt PAS{\text -}IF},2.8673054340609447e-05,8.002180576324463,ecoli
IPS,0.0052995569885162,0.0006344318389892,glass
DM,0.0027571689909163,0.0030179023742675,glass
DR,0.0013702151821005,0.0016727447509765,glass
\ensuremath{\tt OCV_{IPS}},0.0052995569885162,0.1192584037780761,glass
\ensuremath{\tt OCV_{DR}},0.0013702151821005,0.2407608032226562,glass
\textsc{Slope},0.0027571689909163,0.0040624141693115,glass
\ensuremath{\tt PAS{\text -}IF},0.0052995569885162,5.056217193603516,glass
IPS,0.0010910336889388,0.0298364162445068,letter
DM,0.1484792510155085,0.0465590953826904,letter
DR,0.0013942198121772,0.0531151294708251,letter
\ensuremath{\tt OCV_{IPS}},0.0010910336889388,1.9263567924499512,letter
\ensuremath{\tt OCV_{DR}},0.0013942198121772,4.052010774612427,letter
\textsc{Slope},0.0013942198121772,0.2568387985229492,letter
\ensuremath{\tt PAS{\text -}IF},0.1484792510155085,58.56258869171143,letter
IPS,0.0024881722550729,0.0251767635345459,optdigits
DM,0.0147278645139829,0.0869603157043457,optdigits
DR,6.012510761909149e-05,0.0229032039642334,optdigits
\ensuremath{\tt OCV_{IPS}},0.0024881722550729,0.8311872482299805,optdigits
\ensuremath{\tt OCV_{DR}},6.012510761909149e-05,3.914842128753662,optdigits
\textsc{Slope},6.012510761909149e-05,0.075927734375,optdigits
