Estimator,MSE,seconds,dataset.kwargs.dataset
IPS,5.314373156847659e-06,0.0036728382110595,satimage
DM,0.0038278352177505,0.015862226486206,satimage
DR,5.208176359235145e-05,0.0127573013305664,satimage
\ensuremath{\tt OCV_{IPS}},5.314373156847659e-06,0.5495920181274414,satimage
\ensuremath{\tt OCV_{DR}},5.208176359235145e-05,1.1107327938079834,satimage
\textsc{Slope},5.208176359235145e-05,0.0438110828399658,satimage
\ensuremath{\tt PAS{\text -}IF},0.0038278352177505,30.52962064743042,satimage
IPS,7.762862309745587e-05,0.0027258396148681,vehicle
DM,0.0053885338708136,0.013127326965332,vehicle
DR,4.6793616499870845e-05,0.0041146278381347,vehicle
\ensuremath{\tt OCV_{IPS}},7.762862309745587e-05,0.3225297927856445,vehicle
\ensuremath{\tt OCV_{DR}},7.762862309745587e-05,0.6016976833343506,vehicle
\textsc{Slope},4.6793616499870845e-05,0.0219097137451171,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0053885338708136,10.814020156860352,vehicle
IPS,7.767945662330653e-05,0.0010807514190673,yeast
DM,0.0001620307075205,0.013176679611206,yeast
DR,0.0001984194018796,0.0020408630371093,yeast
\ensuremath{\tt OCV_{IPS}},7.767945662330653e-05,0.254504919052124,yeast
\ensuremath{\tt OCV_{DR}},7.767945662330653e-05,0.4730367660522461,yeast
\textsc{Slope},0.0001620307075205,0.0180692672729492,yeast
\ensuremath{\tt PAS{\text -}IF},7.767945662330653e-05,10.66484546661377,yeast
IPS,2.9867747257361068e-05,0.0007057189941406,ecoli
DM,3.421900515648916e-05,0.002934455871582,ecoli
DR,1.6179698769579185e-05,0.008216381072998,ecoli
\ensuremath{\tt OCV_{IPS}},2.9867747257361068e-05,0.2173964977264404,ecoli
\ensuremath{\tt OCV_{DR}},2.9867747257361068e-05,0.6067116260528564,ecoli
\textsc{Slope},3.421900515648916e-05,0.0157585144042968,ecoli
\ensuremath{\tt PAS{\text -}IF},2.9867747257361068e-05,9.161083221435549,ecoli
IPS,3.582041204807928e-06,0.0021195411682128,glass
DM,3.876628324454984e-05,0.0028972625732421,glass
DR,0.0001055729846006,0.0028777122497558,glass
\ensuremath{\tt OCV_{IPS}},3.582041204807928e-06,0.1873214244842529,glass
\ensuremath{\tt OCV_{DR}},3.582041204807928e-06,0.3307735919952392,glass
\textsc{Slope},3.876628324454984e-05,0.006782054901123,glass
\ensuremath{\tt PAS{\text -}IF},3.582041204807928e-06,9.022305250167848,glass
IPS,6.450419385817534e-08,0.0681807994842529,letter
DM,0.0011379490004081,0.0879223346710205,letter
DR,8.670563136981674e-06,0.1260597705841064,letter
\ensuremath{\tt OCV_{IPS}},6.450419385817534e-08,2.217362880706787,letter
\ensuremath{\tt OCV_{DR}},8.670563136981674e-06,3.7233774662017822,letter
\textsc{Slope},8.670563136981674e-06,0.1848897933959961,letter
\ensuremath{\tt PAS{\text -}IF},0.0011379490004081,48.52069020271301,letter
IPS,4.657378632182657e-09,0.0092830657958984,optdigits
DM,0.0018719543836107,0.1214847564697265,optdigits
DR,8.411351744827407e-05,0.0206437110900878,optdigits
\ensuremath{\tt OCV_{IPS}},4.657378632182657e-09,3.318906307220459,optdigits
\ensuremath{\tt OCV_{DR}},4.657378632182657e-09,4.60753607749939,optdigits
\textsc{Slope},4.657378632182657e-09,0.049325942993164,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0018719543836107,29.871352195739743,optdigits
IPS,1.3970289377741906e-10,0.00356125831604,page-blocks
DM,0.0004265993299222,0.0038626194000244,page-blocks
DR,5.341947812514381e-06,0.0076994895935058,page-blocks
\ensuremath{\tt OCV_{IPS}},1.3970289377741906e-10,0.1577291488647461,page-blocks
\ensuremath{\tt OCV_{DR}},1.3970289377741906e-10,0.2122888565063476,page-blocks
\textsc{Slope},5.341947812514381e-06,0.0090193748474121,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0004265993299222,31.07905340194702,page-blocks
IPS,3.140814864721297e-06,0.0080153942108154,pendigits
DM,0.0032619409053053,0.0247359275817871,pendigits
DR,5.110272796125362e-06,0.018467903137207,pendigits
\ensuremath{\tt OCV_{IPS}},3.140814864721297e-06,0.8714656829833984,pendigits
\ensuremath{\tt OCV_{DR}},3.140814864721297e-06,1.209538459777832,pendigits
\textsc{Slope},5.110272796125362e-06,0.0276553630828857,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0032619409053053,22.263399124145508,pendigits
IPS,7.33156798680554e-09,0.0046947002410888,satimage
DM,0.00425346206033,0.0262234210968017,satimage
DR,0.0001377873955363,0.0164649486541748,satimage
\ensuremath{\tt OCV_{IPS}},7.33156798680554e-09,0.96836519241333,satimage
\ensuremath{\tt OCV_{DR}},0.0001377873955363,1.695500135421753,satimage
\textsc{Slope},7.33156798680554e-09,0.0459587574005126,satimage
\ensuremath{\tt PAS{\text -}IF},0.00425346206033,30.7501962184906,satimage
IPS,3.972137012686946e-06,0.0014433860778808,vehicle
DM,0.0007741299550304,0.0109968185424804,vehicle
DR,0.0005098904824269,0.0041007995605468,vehicle
\ensuremath{\tt OCV_{IPS}},3.972137012686946e-06,0.1954357624053955,vehicle
\ensuremath{\tt OCV_{DR}},3.972137012686946e-06,0.371591567993164,vehicle
\textsc{Slope},0.0005098904824269,0.0096285343170166,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0007741299550304,8.643539190292358,vehicle
IPS,8.771984786192471e-06,0.0023248195648193,yeast
DM,8.602198722592865e-06,0.0048282146453857,yeast
DR,1.713117688728703e-06,0.0077667236328125,yeast
\ensuremath{\tt OCV_{IPS}},8.771984786192471e-06,0.424816370010376,yeast
\ensuremath{\tt OCV_{DR}},1.713117688728703e-06,0.5330731868743896,yeast
\textsc{Slope},8.602198722592865e-06,0.0075528621673583,yeast
\ensuremath{\tt PAS{\text -}IF},8.771984786192471e-06,13.009185314178469,yeast
IPS,6.837858708381128e-05,0.0012426376342773,ecoli
DM,0.0002554157871785,0.0047030448913574,ecoli
DR,0.0001860479199676,0.0027062892913818,ecoli
\ensuremath{\tt OCV_{IPS}},6.837858708381128e-05,0.3077185153961181,ecoli
\ensuremath{\tt OCV_{DR}},6.837858708381128e-05,0.5374786853790283,ecoli
\textsc{Slope},0.0001860479199676,0.0073163509368896,ecoli
\ensuremath{\tt PAS{\text -}IF},6.837858708381128e-05,7.680356979370117,ecoli
IPS,0.0009998059957251,0.0010340213775634,glass
DM,0.085272460838676,0.0031378269195556,glass
DR,0.0813226749521902,0.0113940238952636,glass
\ensuremath{\tt OCV_{IPS}},0.0009998059957251,0.2974443435668945,glass
\ensuremath{\tt OCV_{DR}},0.0009998059957251,0.4666738510131836,glass
\textsc{Slope},0.0009998059957251,0.0045342445373535,glass
\ensuremath{\tt PAS{\text -}IF},0.085272460838676,6.71917462348938,glass
IPS,5.900448415012017e-07,0.0601868629455566,letter
DM,0.001064597747494,0.0991203784942627,letter
DR,1.8916300986091208e-06,0.0974352359771728,letter
